      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   1.6608E-01   7.9397E+00   3.5924E+00   4.3473E+00   5.4754E-01
   1.6613E-01   7.9398E+00   3.5926E+00   4.3472E+00   5.4752E-01
   1.6656E-01   7.9403E+00   3.5944E+00   4.3459E+00   5.4732E-01
   1.6661E-01   7.9403E+00   3.5946E+00   4.3457E+00   5.4730E-01
   1.6666E-01   7.9404E+00   3.5948E+00   4.3456E+00   5.4727E-01
   1.6927E-01   7.9418E+00   3.6020E+00   4.3398E+00   5.4645E-01
   1.7435E-01   7.9413E+00   3.6059E+00   4.3354E+00   5.4593E-01
   1.7440E-01   7.9412E+00   3.6058E+00   4.3354E+00   5.4594E-01
   1.7445E-01   7.9412E+00   3.6057E+00   4.3355E+00   5.4595E-01
   1.7465E-01   7.9409E+00   3.6052E+00   4.3357E+00   5.4599E-01
   1.7470E-01   7.9408E+00   3.6051E+00   4.3357E+00   5.4601E-01
   1.7475E-01   7.9407E+00   3.6049E+00   4.3358E+00   5.4602E-01
   1.7480E-01   7.9406E+00   3.6048E+00   4.3359E+00   5.4603E-01
   1.7485E-01   7.9405E+00   3.6046E+00   4.3359E+00   5.4605E-01
   1.7493E-01   7.9404E+00   3.6044E+00   4.3360E+00   5.4607E-01
   1.7515E-01   7.9400E+00   3.6036E+00   4.3364E+00   5.4614E-01
   1.7520E-01   7.9399E+00   3.6034E+00   4.3365E+00   5.4616E-01
   1.7525E-01   7.9398E+00   3.6033E+00   4.3366E+00   5.4618E-01
   1.7535E-01   7.9396E+00   3.6029E+00   4.3368E+00   5.4622E-01
   1.7540E-01   7.9395E+00   3.6027E+00   4.3369E+00   5.4623E-01
   1.7545E-01   7.9395E+00   3.6025E+00   4.3370E+00   5.4625E-01
   1.7932E-01   7.9356E+00   3.5768E+00   4.3588E+00   5.4927E-01
   1.7937E-01   7.9357E+00   3.5763E+00   4.3593E+00   5.4934E-01
   1.7942E-01   7.9357E+00   3.5758E+00   4.3599E+00   5.4940E-01
   1.8078E-01   7.9383E+00   3.5664E+00   4.3719E+00   5.5073E-01
   1.8141E-01   7.9396E+00   3.5628E+00   4.3768E+00   5.5126E-01
   1.8146E-01   7.9397E+00   3.5625E+00   4.3772E+00   5.5131E-01
   1.8151E-01   7.9398E+00   3.5622E+00   4.3776E+00   5.5135E-01
   1.8682E-01   7.9394E+00   3.4992E+00   4.4402E+00   5.5926E-01
   1.8690E-01   7.9396E+00   3.4981E+00   4.4416E+00   5.5942E-01
   1.8695E-01   7.9398E+00   3.4973E+00   4.4424E+00   5.5952E-01
   1.8698E-01   7.9398E+00   3.4969E+00   4.4429E+00   5.5957E-01
   1.8700E-01   7.9399E+00   3.4966E+00   4.4433E+00   5.5962E-01
   1.8703E-01   7.9400E+00   3.4962E+00   4.4438E+00   5.5967E-01
   1.8708E-01   7.9401E+00   3.4955E+00   4.4446E+00   5.5977E-01
   1.8708E-01   7.9401E+00   3.4954E+00   4.4447E+00   5.5977E-01
   1.8713E-01   7.9403E+00   3.4947E+00   4.4455E+00   5.5987E-01
   1.8718E-01   7.9404E+00   3.4940E+00   4.4464E+00   5.5997E-01
   1.9065E-01   7.9641E+00   3.4396E+00   4.5245E+00   5.6811E-01
   1.9070E-01   7.9645E+00   3.4390E+00   4.5255E+00   5.6821E-01
   1.9075E-01   7.9649E+00   3.4384E+00   4.5265E+00   5.6831E-01
   1.9085E-01   7.9656E+00   3.4371E+00   4.5285E+00   5.6851E-01
   1.9090E-01   7.9660E+00   3.4364E+00   4.5296E+00   5.6862E-01
   1.9091E-01   7.9660E+00   3.4363E+00   4.5298E+00   5.6864E-01
   1.9095E-01   7.9663E+00   3.4357E+00   4.5306E+00   5.6872E-01
   1.9096E-01   7.9664E+00   3.4356E+00   4.5308E+00   5.6874E-01
   1.9101E-01   7.9668E+00   3.4349E+00   4.5318E+00   5.6884E-01
   1.9307E-01   7.9759E+00   3.4009E+00   4.5750E+00   5.7361E-01
   1.9953E-01   8.0211E+00   3.2588E+00   4.7623E+00   5.9372E-01
   2.0620E-01   8.0829E+00   3.1213E+00   4.9616E+00   6.1384E-01
   2.1309E-01   8.2292E+00   2.9955E+00   5.2337E+00   6.3599E-01
   2.1395E-01   8.2407E+00   2.9810E+00   5.2598E+00   6.3826E-01
   2.1400E-01   8.2412E+00   2.9802E+00   5.2610E+00   6.3838E-01
   2.1405E-01   8.2417E+00   2.9794E+00   5.2623E+00   6.3849E-01
   2.1435E-01   8.2442E+00   2.9746E+00   5.2695E+00   6.3919E-01
   2.1440E-01   8.2445E+00   2.9738E+00   5.2707E+00   6.3930E-01
   2.1445E-01   8.2448E+00   2.9729E+00   5.2719E+00   6.3942E-01
   2.2022E-01   8.3069E+00   2.8893E+00   5.4176E+00   6.5219E-01
   2.2758E-01   8.4365E+00   2.8451E+00   5.5914E+00   6.6277E-01
   2.3151E-01   8.4600E+00   2.8234E+00   5.6366E+00   6.6627E-01
   2.3156E-01   8.4606E+00   2.8232E+00   5.6374E+00   6.6631E-01
   2.3161E-01   8.4612E+00   2.8231E+00   5.6381E+00   6.6635E-01
   2.3205E-01   8.4669E+00   2.8221E+00   5.6449E+00   6.6670E-01
   2.3210E-01   8.4676E+00   2.8220E+00   5.6457E+00   6.6674E-01
   2.3215E-01   8.4683E+00   2.8218E+00   5.6465E+00   6.6678E-01
   2.3225E-01   8.4698E+00   2.8216E+00   5.6482E+00   6.6686E-01
   2.3230E-01   8.4705E+00   2.8215E+00   5.6490E+00   6.6690E-01
   2.3235E-01   8.4713E+00   2.8214E+00   5.6499E+00   6.6694E-01
   2.3240E-01   8.4720E+00   2.8213E+00   5.6507E+00   6.6699E-01
   2.3245E-01   8.4728E+00   2.8212E+00   5.6516E+00   6.6703E-01
   2.3250E-01   8.4735E+00   2.8211E+00   5.6525E+00   6.6707E-01
   2.3255E-01   8.4743E+00   2.8210E+00   5.6534E+00   6.6712E-01
   2.3260E-01   8.4751E+00   2.8209E+00   5.6543E+00   6.6716E-01
   2.3265E-01   8.4759E+00   2.8207E+00   5.6552E+00   6.6720E-01
   2.3275E-01   8.4775E+00   2.8205E+00   5.6570E+00   6.6729E-01
   2.3280E-01   8.4784E+00   2.8204E+00   5.6579E+00   6.6734E-01
   2.3285E-01   8.4792E+00   2.8203E+00   5.6589E+00   6.6738E-01
   2.3290E-01   8.4800E+00   2.8202E+00   5.6598E+00   6.6743E-01
   2.3295E-01   8.4809E+00   2.8201E+00   5.6607E+00   6.6747E-01
   2.3315E-01   8.4844E+00   2.8197E+00   5.6646E+00   6.6765E-01
   2.3320E-01   8.4853E+00   2.8196E+00   5.6656E+00   6.6770E-01
   2.3325E-01   8.4862E+00   2.8196E+00   5.6666E+00   6.6775E-01
   2.3520E-01   8.5244E+00   2.8182E+00   5.7062E+00   6.6940E-01
   2.4306E-01   8.6072E+00   2.8120E+00   5.7951E+00   6.7329E-01
   2.4697E-01   8.6433E+00   2.8113E+00   5.8321E+00   6.7475E-01
   2.4698E-01   8.6435E+00   2.8113E+00   5.8322E+00   6.7475E-01
   2.4702E-01   8.6441E+00   2.8113E+00   5.8328E+00   6.7477E-01
   2.4703E-01   8.6442E+00   2.8113E+00   5.8329E+00   6.7478E-01
   2.4707E-01   8.6448E+00   2.8113E+00   5.8335E+00   6.7480E-01
   2.4708E-01   8.6449E+00   2.8113E+00   5.8336E+00   6.7480E-01
   2.5119E-01   8.7173E+00   2.8155E+00   5.9018E+00   6.7702E-01
   2.5959E-01   8.7904E+00   2.8000E+00   5.9904E+00   6.8147E-01
   2.6827E-01   8.9011E+00   2.7943E+00   6.1068E+00   6.8607E-01
   2.7724E-01   8.9477E+00   2.7752E+00   6.1725E+00   6.8984E-01
   2.8651E-01   9.0308E+00   2.7677E+00   6.2631E+00   6.9353E-01
   2.9587E-01   9.0426E+00   2.7440E+00   6.2986E+00   6.9655E-01
